ID	azelate	sebacate	undecanedionate	X2.hydroxymyristic.acid	arachidonic.acid	eicosatrienoic.acid	docosahexaenoic.acid	docosapentaenoic.acid	adrenic.acid	lithocholic.acid	chenodeoxycholate	deoxycholic.acid	ketodeoxycholate	alpha.muricholate	cholate	urobilin	linoleoyl.ethanolamide	stearoyl.ethanolamide	palmitoyl.glycerol	C18.0e.MAG	N.oleoylethanolamine	cholesterol	cholestenone	C16.0.LPC	C16.0.ceramide..d18.1.	C18.1.CE	C18.0.SM	propionate	butyrate...isobutytare.	methylbutyric.aid...valeric...isovaleric.	malonate	uracil	caproic.acid	nicotinate	taurine	thymine	erythronic.acid	hypoxanthine	phenylacetate	glutamate	hydrocinnamic.acid	xanthine	X3.methyladipate.pimelate	citrulline	fructose.glucose.galactose.	azelaic.acid	N.acetylglutamate	glucurote	pseudouridine	deoxyinosine	docosapentaenoate	lithocholate	chenodeoxycholate.deoxycholate.	putrescine	cytosine	N.acetylputrescine	nicotinic.acid	creatine	X2.hydroxyphenethylamine	imidazole.propionate	pyridoxamine	X7.methylguanine	X3.methylxanthine	dimethyllysine	N.acetylspermidine	trimethyllysine	N.acetylglutamic.acid	N.acetylhistidine	ADMA.SDMA.	ADMA	C2.carnitine	pantothenate	inosine	threosphingosine	diacetylspermine	phytosphingosine	C16.carnitine	C20.4.carnitine	bilirubin	urobilin.
UniRef90_G7S6E1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000336389557092202	0	0	0	0	0	5.13481241477257e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00026256868687761	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_G7S772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07072473150984e-05	0	0.000119427193127957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000445874162761186	0	0	0	0	0	8.15947660776054e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_G7S773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000441070638092659	0	0	0	0	0	2.15756824178759e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_G8UJ59	0	0	0	0	-0.00083177501207582	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.25854418967918e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000311800624553836	0	0	0	0	0	0	-0.000203851299089767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000994519432571247	0	-0.000575068692634972	0	-0.000165186075941756	0	-0.000453373756749873	0	0	0	0	0	0	0	2.55477051546391e-05	0	0
UniRef90_G9SY41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0998604068514e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_H1AJE1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8.33153836613699e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.36560791565942e-09	0	0
UniRef90_H1B5S2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.83581890892289e-05	0
UniRef90_H1HVT6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.46852285185275e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00148848510044363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_H4M7I0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.42710968248881e-05	0	0	0	0	0	0	0	0	0	0	-4.29868605880437e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_H5G4G2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.83849628815588e-05	0	0	0	0	0	0	0	0	0	0	-1.92600626308973e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_I3YQU8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_I5F051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000112739883495253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_I8ZBQ1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000217890337168121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.38170443374925e-05	-0.00013946472936525	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_I8ZLC4	0	0	0	0	0	1.38906673129988e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_I9AUB9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00017525302344518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_I9B226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_I9GGP8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.75329698843357e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39774594713263e-05	0	0	0	0	0	0	0
UniRef90_I9IJN0	0	0	0	0	0	0.000209885066291465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000343389751056477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_I9PIJ2	0	0	0	0	0	-0.000157534334846334	0	-0.00018239146395323	-5.4860015790335e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000140759249446088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000116770784751826	0	0	0	0	0	0	0	7.61491805761245e-05	0	0
UniRef90_I9R6I3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00237884034943646	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.21132649004783e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_I9T5R1	0	0	0	0	0	-2.68735673163767e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000416421357048965	0	0	0	0	0	0	0	0	-0.000828617274064306	0	0	0	0	0	0	0	0	0.000817256464093962	0	0	0	0	-0.000835847217783941	0	0	0	0	0	0	-0.000124851880559325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_I9TSD3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000159049540652629	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000438339319601206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_I9VVW4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.06458295334722e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000272718270707407	0	0	0	0	0	-0.000134152549522306	0	0	0	0	0	0	0	0	0	0
UniRef90_J6HNG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00027801755505134	0	0	5.66734630933518e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_J7QIY4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000156287715888083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_J7SHX6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.87876763366327e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000447935204552881	0	0	-0.000113981981006991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000215168690411096	0	0	0	0
UniRef90_J7SHX7	0	0	0	0	0	-0.00015223062143427	0	0	-4.81945219910663e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.99430840538389e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_J7TUV6	0	0	0	0	0	-0.000100987557124804	0	-0.000109080841521201	0	0	0	0	0	0	0	0	0	-4.05350197414478e-05	0	0	0	-0.000185602096799847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000748876982244762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_K0WTB3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00148788853788686	0	-1.79123006116404e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.60585807633005e-06	0	0.00221369124592536	0	0.00037156690779609	-0.000488922850516694	0	0	0.00020319992643568	0	0	0	0	0	0	0	-9.02790054614447e-05	0	0	0	0	0	0	0	-4.67341126305858e-05	0	0	0	0.00013887745718485	0	0	0	0	0	0	0	0	0	0	0	0	0.000789553890020773
UniRef90_K0XC19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000891092545194719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000259678465690517	-6.78139409806627e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.11612061344583e-05	0	0	0	0	0	0	0	0	0	0	0
UniRef90_K0XED9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00136540958965195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.52327594959715e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_K1GVM0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.58538888846847e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000280409528697408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000101584457645835	0	0	0	0	0	0	0	0	0	0	-6.28290620131776e-05	0	0	0	0
UniRef90_K1TMT0	5.28577713848737e-05	0	0	0	-7.96943958638251e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.72121440609028e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1231667950865e-05	0	0	0	0	0	0	0	-0.00106555427484354	-2.13686255771074e-05	-0.000580457467721259	0	-0.00019413882860689	0	0	0	0	0	0	0	0	0	0	-0.000109047079826572	-0.000290261492981593	0	0	0	0	0	0	0	0	0	0
UniRef90_K1U982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000100859032863661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_K5ZAA8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.35083795214419e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_K5ZB90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000577230054792837	0	0	-9.0897839021197e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_K5ZEM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8.12675362314775e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_K6A4L6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.57010858322198e-05	0	0	0	0	0	0	0	0	0	0	6.28346813779812e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_K7ZQ45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_K8EDZ7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.47193934801046e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000546829331099608	0	0	4.41252239002831e-05	0.000487094170469077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000269729659814056	0	0	0	0
UniRef90_K9DVT8	0	0	0	0	0	2.08008444469749e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000170923349355829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_K9E8X5	0	0	0	0	0	7.90042798245469e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9368481051348e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_L0CZD0	0	0	0	0	0	3.54503951993405e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000213144353905627	0	0	0	0	0	0	0	0	0	0	0	0	-0.000458422882385914	8.28997376651099e-05	0.00252803633980842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_L1FQI3	0	0	0	0	0	2.83556755078961e-05	0	0	0	0	0	0	0	-7.02942465986123e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000608473133671276	0	0	0	0	0	0	0	0	0	0	-8.68168553559487e-05	0	0	0.000299079431490932	0	0	0	0	0	0.000503188931978812	0	0	0	0.000274475955907684	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_L1Q3R5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.58331197355401e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_L2CS94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.77549328139421e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000107418590959267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.98915056997103e-05	0	0	0	0
UniRef90_M1YD77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00163775741015577	0	0	0	0	0	0	0	0	0	-0.000137500044194505	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_M2BWG9	0	0	0	0	-9.00066080763508e-07	-0.000118952281870547	0	-9.11137108041748e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28940361659496e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33385089043036e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_M2CG08	0	0	0	0	-0.00030124534096733	-0.00013543497393028	0	-9.47271704708105e-05	-8.666299001449e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.32747039863309e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_M2D219	0	0	0	0	-0.000779767184685475	-7.57513592647491e-05	0	-3.82532017759113e-05	-2.78477905082872e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000116772981780763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.75289105113708e-05	0	0	0	0	0	0	0.000531873282088854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_M4JP18	0	0	0	0	0.000109148144258018	1.3734435387894e-06	0	0	0	0	0	0	0	-0.00115358011891439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00038079447165555	0	0	0	0	0	0	0	0	0	0	-0.000105945792843683	0	0	0.000281999590384672	0	0	0	0	0	0.000341204507353552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_M4RA63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.20158508293433e-05	0	0	0	0	0	0	0	-8.93955798550332e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23116003150474e-05	0	0	0	0	0	0	0	0	0	0	0	-0.000717280091858881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.66563810470537e-05	0	0
UniRef90_M7UZM1	0	0	0	0	5.65667640731859e-05	1.87650319013792e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000282282913993228	0	0	0	0	0	0	0	0	-3.41831774557683e-05	0	-0.000109621043991124	0	0	0.000323070154637557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_N9VM14	2.67846858998733e-05	0	0	0	-0.000400313127134451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000704940268330161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.42640011404262e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.28111117987806e-06	-6.47345989711325e-06	0	0	0	0	0	0	0	6.56415400760028e-05	0	0
UniRef90_N9WR17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_N9Y409	0	0	0	0	-0.000925292924507313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00122691082561539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000202740285606704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38059157411012e-05	0	0
UniRef90_N9Y9U0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87896495202069e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_N9ZGG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.74629320464114e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000461610046800545	0	0	0	0	0	0	1.60690543937237e-05	0	0
UniRef90_O52836	0.000228037792129828	0.000180223586905821	0.000383127195506193	0	-0.000199519223195434	0	0	0	0	0.0015336264042033	-0.000607831121288288	0.000525883983487743	-0.001887887955482	0	-0.00427109445738176	0.000347073787124022	0	0	-1.16668115016637e-05	0	0	0	0	-0.00113288764390398	0	-2.09796509228919e-05	-1.09339941921474e-05	0	0	0.000280780239668857	0	0	0	6.80728925044812e-05	0	0	0	0	9.56999229156266e-05	0	0	0	0	0.000122215625096292	0	5.8546527245025e-05	0	0	0	0	0	0.00149061083512229	0	0	0	0	0.000519858228253713	-0.000364950574424441	0	0	0	0	0	0	0	0	0	0	0	0	-0.00182277625245001	0	0	0	0	0	-0.000326644554198525	5.65962027204102e-05	0	0.000100455179861207
UniRef90_P10952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.97787708587674e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_P70882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.23104317011214e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.0173872306268e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_P94316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.67423561019371e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_Q1JB56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_Q45122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_Q5CZD6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000167944055190237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_Q5CZD7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000529246588456183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
